Air Temprature,Atmospresure station,Atmospresure sea,Relative humidity,mean wind speed,Min Temprature,Maximum Temprature ,Horizontol Visibility ,Dew Pount Temprature,Class
16.1,751.5,763.9,84,2,16.1,27.2,16,13.3,NoRain
20.6,751.3,763.9,70,4,17.8,27.2,16,15,NoRain
26.7,751.5,764,51,3,17.8,27.2,16,15.6,NoRain
19.4,753.5,766,81,4,17.8,21.1,16,16.1,NoRain
18.3,753,765.4,87,5,17.8,28.9,16,16.1,NoRain
20.6,753.5,766.2,73,4,15,28.9,16,15.6,NoRain
28.3,753.3,765.7,44,4,15,28.9,16,15,NoRain
22.8,754,766.7,48,5,15.6,22.8,16,11.1,NoRain
16.7,753.3,765.9,75,0,15,24.4,16,12.2,NoRain
18.9,753,765.6,61,3,13.3,23.9,16,11.1,NoRain
23.3,753.5,766,41,2,13.3,24.4,16,9.4,NoRain
20,752.8,765.5,53,3,13.3,20.6,16,10,NoRain
13.9,751.8,764.2,83,0,13.3,23.9,11,11.1,NoRain
14.4,751,763.5,78,2,13.9,21.7,11,10.6,NoRain
21.7,750.3,762.7,47,3,13.9,23.9,16,10,NoRain
19.4,751,763.5,53,3,15,20,16,9.4,NoRain
15,751.8,764.5,64,3,13.9,21.7,16,8.3,NoRain
15.6,752,764.7,60,3,14.4,21.7,16,7.8,NoRain
20.6,752.2,764.8,53,4,14.4,21.7,16,10.6,NoRain
17.8,752.2,765.1,60,4,15,17.8,16,10,NoRain
15,751.5,764,75,2,14.4,27.2,16,10.6,NoRain
16.1,750.5,763.2,75,3,16.1,26.7,16,11.7,NoRain
26.7,748.8,761.2,35,4,16.7,27.2,16,10,NoRain
18.3,749,761.5,68,5,16.7,24.4,16,12.2,NoRain
16.7,747,759.4,78,3,16.7,34.4,16,12.8,NoRain
23.3,744.2,756.7,50,2,16.1,34.4,16,12.2,NoRain
33.3,744.2,756.7,26,5,16.1,34.4,16,11.1,NoRain
26.7,747.3,759.7,41,3,15.6,26.7,16,12.2,NoRain
16.1,749.2,761.8,70,6,16.1,25.6,16,10.6,NoRain
19.4,750.7,763.3,61,4,12.8,25.6,16,11.7,NoRain
25.6,752.5,765.2,42,5,12.8,25.6,16,11.7,NoRain
18.9,754.8,767.5,61,3,12.8,19.4,16,11.1,NoRain
13.3,755.8,768.5,87,3,12.8,20.6,16,11.1,NoRain
15.6,755.8,768.4,80,2,12.8,18.9,16,12.2,NoRain
17.2,754.3,766.9,65,4,12.8,17.2,16,10.6,NoRain
12.8,752.2,764.9,87,3,12.8,20,16,10.6,NoRain
15,751,763.7,75,5,13.3,20,16,10.6,NoRain
15,746,758.5,69,4,15,21.1,16,9.4,NoRain
18.9,745.3,757.8,65,6,15.6,20.6,16,12.2,NoRain
16.7,744.7,757.2,80,2,16.1,26.1,16,13.3,NoRain
20.6,744.7,757.3,63,0,14.4,25.6,16,13.3,NoRain
25.6,745.8,758.2,37,4,14.4,26.1,16,10,NoRain
18.9,748.8,761.2,73,5,13.9,18.9,16,13.9,NoRain
14.4,750.3,762.7,90,0,14.4,24.4,16,12.8,NoRain
18.3,751,763.7,73,2,14.4,24.4,16,13.3,NoRain
23.3,751.8,764.4,45,3,14.4,23.9,16,10.6,NoRain
18.9,753,765.6,65,4,14.4,18.9,16,12.2,NoRain
14.4,752.2,764.8,90,3,14.4,25,16,12.8,NoRain
22.2,750.5,763,44,6,13.9,25,16,9.4,NoRain
20.6,750.5,763.2,51,3,13.3,20.6,16,10,NoRain
15,749.8,762.4,62,2,13.9,25,16,7.8,NoRain
18.9,750,762.6,50,4,11.1,25,16,8.3,NoRain
24.4,750.7,763.2,24,4,11.1,25,16,2.8,NoRain
18.9,752.8,765.4,47,3,11.1,19.4,16,7.2,NoRain
11.1,752,764.5,75,0,11.1,22.2,16,6.7,NoRain
14.4,751.5,764.2,53,3,10.6,22.2,16,5,NoRain
22.2,751.3,763.9,34,4,10.6,22.2,16,5.6,NoRain
18.3,752.8,765.5,43,4,11.1,18.3,16,5.6,NoRain
11.1,753.5,766.2,66,2,10.6,20,16,5,NoRain
15,753.8,766.5,58,6,10,20,16,6.7,NoRain
19.4,754,766.6,41,4,10,19.4,16,5.6,NoRain
13.3,754,766.6,70,2,10.6,16.1,16,7.8,NoRain
25,749,761.5,39,5,12.2,25,16,10,NoRain
18.9,750.3,762.8,59,3,11.7,18.9,16,10.6,NoRain
12.2,750.3,762.9,83,3,12.2,18.9,16,9.4,NoRain
16.1,750.7,763.4,60,0,11.1,18.9,16,8.3,NoRain
17.8,751.8,764.5,54,0,11.1,18.3,16,8.3,NoRain
13.9,752.5,765.4,67,4,11.1,13.9,16,7.8,NoRain
11.7,752.8,765.4,77,4,11.1,17.8,16,7.8,NoRain
12.8,753.3,766,74,4,10,17.8,16,8.3,NoRain
16.7,753,765.8,65,3,10,17.8,16,10,NoRain
12.2,749.2,762,77,4,8.9,17.8,16,8.3,NoRain
12.2,750,762.7,90,3,12.2,17.2,11,10.6,NoRain
16.7,751.5,764.2,60,2,12.2,17.8,16,8.9,NoRain
13.3,752.8,765.4,72,4,11.7,13.3,16,8.3,NoRain
12.2,752.5,765.3,75,5,12.2,15.6,16,7.8,NoRain
12.8,752.8,765.4,67,6,11.7,15.6,16,6.7,NoRain
18.9,745.5,758,54,6,12.2,21.7,16,9.4,NoRain
15.6,746.5,759.1,70,4,12.2,17.2,16,10,NoRain
12.8,745.5,758,83,0,12.2,23.9,16,10,NoRain
17.2,746,758.4,56,4,11.7,23.9,16,8.3,NoRain
23.3,747.5,760,34,2,11.7,23.9,16,6.7,NoRain
18.3,750.3,762.8,61,3,11.1,18.3,16,10.6,NoRain
12.2,751,763.6,87,3,11.7,20,16,10,NoRain
17.2,752,764.8,56,3,12.2,18.9,16,8.3,NoRain
18.3,752.5,765.2,52,2,12.2,20,16,8.3,NoRain
13.9,753.3,765.9,69,3,12.2,15.6,16,8.3,NoRain
12.2,752.2,764.9,69,3,12.2,21.1,16,6.7,NoRain
15.6,752.2,765,58,5,13.9,19.4,16,7.2,NoRain
19.4,753,765.6,45,5,13.9,21.1,16,7.2,NoRain
17.2,754,766.6,58,4,13.3,17.8,16,8.9,NoRain
17.2,752.5,765.1,70,5,12.2,22.8,16,11.7,NoRain
22.2,753,765.7,52,3,12.2,23.3,16,11.7,NoRain
14.4,755.5,768.3,81,2,12.2,17.8,16,11.1,NoRain
12.2,755,767.7,93,2,12.2,24.4,16,11.1,NoRain
17.8,754.3,766.9,60,5,13.3,23.9,16,10,NoRain
23.3,754,766.6,40,4,13.3,24.4,16,8.9,NoRain
17.2,754.8,767.5,65,2,13.3,17.8,16,10.6,NoRain
13.3,753.5,766,81,3,13.3,25,16,10,NoRain
17.2,752.5,765,48,8,10.6,25,16,6.1,NoRain
24.4,752.2,764.8,20,4,10.6,25,16,0,NoRain
18.3,753.3,766,54,3,10.6,18.3,16,8.9,NoRain
10.6,753.3,765.9,80,2,10.6,22.2,16,7.2,NoRain
16.1,752.5,765.1,44,3,10,22.2,16,3.9,NoRain
21.7,752.2,764.9,41,4,10,21.7,16,7.8,NoRain
15.6,754,766.7,67,2,10,15.6,16,9.4,NoRain
10,753.5,766.1,89,2,10,19.4,16,8.3,NoRain
13.9,752.8,765.5,69,3,10,19.4,16,8.3,NoRain
18.9,752.8,765.4,56,2,10,18.9,16,10,NoRain
15,753.5,766.3,67,4,10,15,16,8.9,NoRain
10,753.3,765.9,89,2,10,18.3,16,8.3,NoRain
14.4,752.5,765.1,72,2,11.1,18.3,16,9.4,NoRain
17.8,751.5,764.2,58,5,11.1,17.8,16,9.4,NoRain
13.3,751.3,763.9,72,3,11.1,13.9,16,8.3,NoRain
11.1,749.2,761.8,83,4,11.1,23.3,16,8.3,NoRain
13.9,747.7,760.3,78,3,11.1,23.3,16,10,NoRain
22.8,747,759.5,50,4,11.1,22.8,16,11.7,NoRain
13.9,749,761.6,83,3,11.1,16.7,3.2,11.1,NoRain
11.1,749.2,761.8,93,2,11.1,22.2,14,10,NoRain
16.7,749.8,762.3,67,0,10.6,22.2,16,10.6,NoRain
20.6,750.5,763.2,49,2,10.6,21.1,16,9.4,NoRain
15,752.8,765.5,67,3,11.1,15,16,8.9,NoRain
11.1,752.5,765.3,86,3,10.6,23.3,16,8.9,NoRain
14.4,751.8,764.5,75,4,10,23.3,16,10,NoRain
22.8,751,763.6,43,3,10,23.3,16,9.4,NoRain
18.3,752,764.5,54,2,10,18.9,16,8.9,NoRain
11.1,751.5,764.2,77,0,10.6,20.6,16,7.2,NoRain
15,750.7,763.4,58,4,8.9,20.6,16,6.7,NoRain
20.6,750,762.7,44,6,8.9,20.6,16,7.8,NoRain
16.7,752.2,764.9,58,4,8.9,16.7,16,8.3,NoRain
8.9,753,765.7,83,3,8.9,18.9,16,6.1,NoRain
12.2,754.6,767.2,72,6,11.1,18.9,16,7.2,NoRain
18.3,755.3,767.8,47,3,11.1,18.3,16,6.7,NoRain
13.9,755.8,768.4,64,5,11.1,13.9,16,7.2,NoRain
11.1,754.6,767.4,80,4,11.1,18.9,16,7.8,NoRain
16.7,752.5,765.3,56,6,10.6,18.9,16,7.8,NoRain
14.4,752.8,765.6,62,4,10,14.4,16,7.2,NoRain
10.6,752.2,765.1,83,0,10.6,20,16,7.8,NoRain
12.8,752.8,765.4,67,2,10,19.4,16,6.7,NoRain
19.4,752.2,764.9,32,3,10,20,16,2.2,NoRain
15.6,753.8,766.3,58,3,10.6,16.1,16,7.2,NoRain
11.1,753.8,766.4,75,3,10,18.3,16,6.7,NoRain
12.8,754.3,767,72,3,11.1,17.8,16,7.8,NoRain
17.8,754,766.8,48,4,11.1,18.3,16,6.7,NoRain
15.6,753,765.7,58,8,11.7,16.1,16,7.2,NoRain
13.9,751.3,764.1,74,3,11.1,13.9,16,9.4,NoRain
11.1,752.2,765,89,2,10.6,18.3,16,9.4,NoRain
12.2,753.5,766.2,83,2,11.7,18.3,16,9.4,NoRain
17.8,753.8,766.4,58,4,11.7,18.3,16,9.4,NoRain
15,754.8,767.4,75,3,11.7,15,16,10.6,NoRain
11.7,754,766.7,86,3,11.7,20,16,9.4,NoRain
13.9,753.3,765.8,78,5,13.3,20,16,10,NoRain
13.9,749.5,762.1,87,2,13.3,24.4,16,11.7,NoRain
16.7,750.5,763,75,2,11.7,23.9,16,12.2,NoRain
22.8,751,763.6,51,5,11.7,24.4,16,12.2,NoRain
18.9,752.2,764.8,61,2,11.7,18.9,16,11.1,NoRain
11.7,752.8,765.5,89,3,11.7,20,16,10,NoRain
14.4,753.8,766.5,72,2,10.6,20,16,9.4,NoRain
18.9,754,766.6,54,2,10.6,19.4,16,9.4,NoRain
13.9,754.6,767.2,72,2,11.1,13.9,16,8.9,NoRain
11.1,754,766.8,83,2,10.6,22.2,16,8.3,NoRain
13.9,753.3,765.8,69,4,10,21.7,16,8.3,NoRain
21.1,752.5,765.1,42,4,10,22.2,16,7.8,NoRain
17.2,753,765.8,65,2,10.6,17.8,16,10.6,NoRain
11.1,752.5,765.1,83,2,10,21.1,16,8.3,NoRain
15.6,751.5,764.2,60,5,10,20.6,16,7.8,NoRain
20,750,762.7,40,0,10,21.1,16,6.1,NoRain
14.4,750.3,763,70,0,10,15,16,8.9,NoRain
10.6,748.5,761.2,89,0,10,20,16,8.9,NoRain
14.4,746.2,758.8,84,6,10.6,20,16,11.7,NoRain
15,746,758.7,67,4,10.6,16.1,16,8.9,NoRain
10.6,746,758.5,92,0,10.6,20,16,9.4,NoRain
13.3,747,759.5,72,0,12.2,20,16,8.3,NoRain
20,748,760.5,47,4,12.2,20,16,8.3,NoRain
16.7,750,762.7,60,5,12.2,16.7,16,8.9,NoRain
12.8,751,763.8,77,3,12.2,20,16,8.9,NoRain
12.8,752,764.8,74,3,11.7,20,16,8.3,NoRain
20,751.8,764.5,51,4,11.7,20,16,9.4,NoRain
16.1,753,765.6,65,5,12.2,17.2,16,9.4,NoRain
12.2,752,764.5,77,3,11.7,26.7,16,8.3,NoRain
15.6,751.3,763.9,58,5,14.4,25.6,16,7.2,NoRain
25,749.2,761.8,42,2,14.4,26.7,16,11.1,NoRain
23.3,751,763.5,46,2,14.4,23.3,16,11.1,NoRain
15.6,751.5,764,72,3,14.4,27.8,16,10.6,NoRain
20.6,753,765.4,51,2,13.9,27.8,16,10,NoRain
27.8,754.6,767.2,35,5,13.9,27.8,16,11.1,NoRain
22.2,757.3,769.9,48,4,13.3,22.2,16,10.6,NoRain
14.4,757.6,770.2,67,2,13.9,26.7,16,8.3,NoRain
19.4,758,770.8,51,4,12.8,26.1,16,8.9,NoRain
26.1,757.8,770.5,26,5,12.8,26.7,16,5,NoRain
21.1,759.3,771.9,46,5,12.8,21.1,16,8.9,NoRain
12.8,758.5,771.3,72,3,12.8,24.4,16,7.8,NoRain
17.2,757.6,770.2,40,4,9.4,24.4,16,3.3,NoRain
24.4,757.3,770.1,22,4,9.4,24.4,16,1.1,NoRain
17.8,758.8,771.6,60,3,9.4,18.9,16,10,NoRain
9.4,758.3,770.9,90,0,9.4,18.9,16,7.8,NoRain
14.4,757.6,770.3,60,3,8.3,18.9,16,6.7,NoRain
18.9,757.3,770,43,2,8.3,18.9,16,6.1,NoRain
13.9,758.5,771.4,64,3,8.3,13.9,16,7.2,NoRain
8.3,757.8,770.6,90,2,8.3,15.6,16,6.7,NoRain
12.2,756.8,769.5,69,0,7.2,15,16,6.7,NoRain
15,755,767.8,49,2,7.2,15.6,16,4.4,NoRain
12.2,753.8,766.6,75,2,7.2,12.2,16,7.8,NoRain
9.4,745.5,758.2,90,5,9.4,13.9,16,7.8,NoRain
13.3,744.2,756.8,65,2,9.4,13.9,16,6.7,NoRain
10,746.2,758.9,77,2,10,18.3,16,6.1,NoRain
11.7,747,759.7,80,3,7.2,18.3,16,8.3,NoRain
17.8,747.7,760.5,45,0,7.2,18.3,16,5.6,NoRain
12.8,750.7,763.6,67,4,7.2,13.3,16,6.7,NoRain
7.2,751,763.9,86,0,7.2,16.7,16,5,NoRain
10,750.5,763.4,77,2,9.4,16.7,16,6.1,NoRain
16.1,750,762.7,56,4,9.4,16.1,16,7.2,NoRain
11.1,751.3,764,75,3,10,11.7,16,6.7,NoRain
10,751,763.6,83,3,9.4,15.6,16,7.2,NoRain
11.1,750.7,763.4,89,2,9.4,15,16,9.4,NoRain
9.4,747.5,760.3,83,3,9.4,18.3,16,6.7,NoRain
17.8,748.8,761.5,68,3,14.4,18.3,16,11.7,NoRain
16.1,751.3,763.8,70,6,12.2,20.6,16,10.6,NoRain
14.4,751,763.6,65,5,14.4,29.4,16,7.8,NoRain
20,750.3,762.7,38,3,11.7,28.3,16,5,NoRain
28.3,749.5,762.1,23,4,11.7,29.4,16,5,NoRain
22.8,751.3,763.7,41,2,11.1,22.8,16,8.9,NoRain
12.8,752.5,765,64,3,11.7,27.8,16,6.1,NoRain
19.4,754,766.6,44,5,9.4,27.8,16,6.7,NoRain
27.2,755.3,768.1,23,4,9.4,27.8,16,4.4,NoRain
22.2,758.5,771.3,33,4,9.4,22.2,16,5,NoRain
12.2,759.3,771.9,49,3,12.2,25,16,1.7,NoRain
19.4,760,772.6,22,3,9.4,25,16,-2.8,NoRain
25,760,772.7,21,5,9.4,25,16,1.1,NoRain
17.8,762.1,774.9,45,2,10,17.8,16,5.6,NoRain
10.6,760.8,773.6,64,0,9.4,16.1,16,3.9,NoRain
12.8,758.8,771.7,44,4,4.4,16.1,16,0.6,NoRain
15.6,758,771.1,38,3,4.4,16.1,16,1.1,NoRain
11.1,758.3,771.2,61,0,4.4,11.1,16,3.9,NoRain
4.4,755.8,768.7,89,3,4.4,11.1,16,2.8,NoRain
7.2,752,764.9,83,5,7.2,10.6,16,4.4,NoRain
13.9,743,755.5,37,3,6.7,15,16,-0.6,NoRain
10,745.5,758.2,57,5,5.6,10.6,16,1.7,NoRain
6.7,746,758.6,79,5,6.7,14.4,16,3.3,NoRain
9.4,746.2,758.8,80,0,5.6,13.9,16,6.1,NoRain
13.9,745.8,758.3,45,5,5.6,14.4,16,2.2,NoRain
10.6,747,759.7,66,2,5.6,10.6,16,4.4,NoRain
5.6,746.8,759.4,89,2,5.6,13.9,16,3.9,NoRain
15.6,746.8,759.5,47,2,8.3,17.2,16,4.4,NoRain
11.7,750.3,762.9,64,2,7.8,11.7,16,5,NoRain
8.3,751.8,764.4,80,4,8.3,15.6,16,5,NoRain
10.6,753.5,766.3,66,0,7.2,15.6,16,4.4,NoRain
15,755,767.8,46,3,7.2,15.6,16,3.3,NoRain
12.2,757.3,770.2,49,5,5.6,12.8,16,1.7,NoRain
7.2,756.5,769.3,83,5,7.2,11.7,16,4.4,NoRain
9.4,745.8,758.5,71,4,5.6,11.1,16,4.4,NoRain
6.1,745,757.6,80,2,6.1,14.4,16,2.8,NoRain
10.6,748.5,761.1,52,2,6.1,14.4,16,1.1,NoRain
13.3,751.5,764.3,42,2,6.1,14.4,16,0.6,NoRain
10.6,753,765.8,64,6,5.6,10.6,16,3.9,NoRain
6.1,750,762.7,82,5,6.1,11.7,16,3.3,NoRain
13.9,753,765.8,36,5,7.8,14.4,16,-1.1,NoRain
10.6,755.5,768.3,44,5,7.8,10.6,16,-1.1,NoRain
10.6,753.3,765.9,35,4,7.2,18.9,16,-4.4,NoRain
19.4,751.5,764.3,25,6,7.2,20,16,-1.1,NoRain
14.4,752.5,765.1,35,2,5.6,14.4,16,-1.1,NoRain
7.8,752.5,765.2,56,0,7.2,20.6,16,-0.6,NoRain
13.9,754.8,767.4,34,4,6.7,20,16,-1.7,NoRain
20,755.8,768.6,24,4,6.7,20.6,16,-1.1,NoRain
15,757.6,770.5,48,2,5.6,15,16,3.9,NoRain
7.8,755.8,768.6,79,3,6.7,16.1,16,4.4,NoRain
11.7,754,766.8,55,4,8.3,15.6,16,2.8,NoRain
15.6,752.2,765.1,46,6,8.3,16.1,16,3.9,NoRain
10.6,753,765.9,69,5,7.8,10.6,16,5,NoRain
8.3,752,764.7,77,3,8.3,17.2,16,4.4,NoRain
10.6,751,763.8,71,5,7.2,17.2,16,5.6,NoRain
16.1,751.8,764.5,48,0,7.2,16.7,16,5,NoRain
12.8,753.8,766.5,57,2,5,12.8,16,4.4,NoRain
7.2,753.5,766.4,80,0,7.2,15,16,3.9,NoRain
10,754.3,767,66,5,7.2,14.4,16,3.9,NoRain
14.4,755,767.7,42,3,7.2,15,16,1.7,NoRain
10.6,757,770,59,3,6.7,11.1,16,2.8,NoRain
7.2,755.8,768.6,68,4,7.2,14.4,16,1.7,NoRain
10,755.8,768.7,61,5,6.7,14.4,16,2.8,NoRain
13.3,756.1,768.8,40,2,6.7,14.4,16,0,NoRain
10,757,769.8,63,0,6.7,10.6,16,3.3,NoRain
13.9,754,766.7,72,3,10,14.4,16,8.9,NoRain
10,754,766.7,86,5,9.4,21.1,16,7.8,NoRain
14.4,753.5,766.3,70,3,9.4,21.1,16,8.9,NoRain
20.6,752.8,765.4,45,5,9.4,20.6,16,8.3,NoRain
15.6,755.5,768.4,62,0,10,15.6,16,8.3,NoRain
10,757,769.8,89,2,9.4,13.9,16,8.3,NoRain
11.1,757.3,770.2,83,5,8.3,13.9,16,8.3,NoRain
13.9,756.8,769.6,64,2,8.3,13.9,16,7.2,NoRain
10.6,756.3,769.2,77,0,8.3,11.1,16,6.7,NoRain
8.9,754,766.8,86,2,8.3,11.7,16,6.7,NoRain
7.8,749.2,762,86,3,6.7,12.2,16,5.6,NoRain
11.7,748.3,760.9,55,5,6.7,12.8,16,2.8,NoRain
10,748.8,761.5,68,6,6.1,10,16,4.4,NoRain
7.2,747.7,760.6,86,5,6.7,13.3,16,5,NoRain
10,748.5,761.2,66,5,6.1,10,16,3.9,NoRain
7.2,749,761.8,80,0,6.1,14.4,16,3.9,NoRain
8.9,750,762.9,74,4,5.6,14.4,16,4.4,NoRain
13.9,749.8,762.5,44,5,5.6,14.4,16,1.7,NoRain
10,750.3,763,71,5,6.7,10,16,5,NoRain
6.7,748.5,761.2,89,3,5.6,14.4,16,5,NoRain
7.8,747.5,760.3,86,3,6.7,13.9,16,5.6,NoRain
13.9,746,758.7,58,4,6.7,14.4,16,5.6,NoRain
10.6,746,758.6,64,3,6.7,10.6,16,3.9,NoRain
7.2,743.5,756.1,77,2,6.7,15.6,16,3.3,NoRain
9.4,742.7,755.3,69,5,2.2,15,16,3.9,NoRain
15,743.2,755.8,46,5,2.2,15.6,16,3.3,NoRain
9.4,746.2,759,64,5,2.2,9.4,16,2.8,NoRain
3.3,748,760.8,89,2,2.8,11.1,16,1.7,NoRain
6.7,749.8,762.4,79,3,6.1,11.1,16,3.3,NoRain
10.6,749,761.8,61,4,6.7,11.1,16,3.3,NoRain
9.4,748.5,761.3,69,7,5.6,9.4,16,3.9,NoRain
6.7,746.8,759.4,85,5,6.7,11.7,16,4.4,NoRain
8.3,747,759.7,83,5,6.7,11.1,16,5.6,NoRain
11.7,743.5,756,47,0,10.6,18.9,16,0.6,NoRain
13.3,747.7,760.4,42,2,4.4,17.8,16,0.6,NoRain
18.3,748.3,761,34,3,4.4,18.9,16,2.2,NoRain
11.7,752,764.9,59,2,2.8,11.7,16,3.9,NoRain
5,754.3,767,82,0,4.4,12.8,16,2.2,NoRain
5.6,756.5,769.4,79,3,5,12.8,16,2.2,NoRain
12.2,757,769.9,49,3,5,12.2,16,1.7,NoRain
8.3,758.3,771.1,59,3,4.4,8.9,16,0.6,NoRain
5.6,756.8,769.7,79,3,5,11.1,16,2.2,NoRain
6.1,756.1,768.9,76,3,1.1,11.1,16,2.2,NoRain
11.1,755.8,768.7,38,0,1.1,11.1,16,-2.8,NoRain
6.7,757.8,770.8,55,2,1.1,7.2,16,-1.7,NoRain
1.7,757.6,770.6,78,2,1.1,10.6,16,-1.7,NoRain
5.6,758,770.9,68,4,2.8,10.6,16,0,NoRain
10.6,757.3,770.2,36,6,2.8,10.6,16,-3.9,NoRain
7.2,758.3,771.3,66,4,2.8,7.2,16,1.1,NoRain
2.8,758.3,771.2,86,3,2.8,11.1,16,0.6,NoRain
6.7,758.8,771.7,60,4,1.7,10,16,-0.6,NoRain
10,757.8,770.7,44,4,1.7,11.1,16,-1.7,NoRain
5.6,758,771.1,76,3,2.2,5.6,16,1.7,NoRain
2.2,756.3,769.3,86,3,1.7,11.1,16,0,NoRain
5,754.6,767.5,70,4,4.4,11.1,16,0,NoRain
7.2,752,764.8,93,5,7.2,10,16,6.1,NoRain
8.3,754.6,767.5,86,2,3.3,10,16,6.1,NoRain
3.9,758,770.9,79,4,3.3,10,16,0.6,NoRain
5,758.3,771.3,76,2,2.8,9.4,16,1.1,NoRain
9.4,757,770.1,52,2,2.8,10,16,0,NoRain
6.7,756.5,769.4,68,2,2.8,6.7,16,1.1,NoRain
7.2,756.5,769.5,80,2,6.7,14.4,16,3.9,NoRain
8.9,758.5,771.4,74,4,8.9,14.4,16,4.4,NoRain
13.9,754.6,767.2,58,8,9.4,14.4,16,5.6,NoRain
10.6,750.5,763.2,80,4,6.7,13.3,16,7.2,NoRain
12.8,751.5,764.4,59,4,6.7,13.9,16,5,NoRain
9.4,754,766.8,74,0,5,11.7,16,5,NoRain
6.7,753.8,766.5,85,2,6.7,16.1,16,4.4,NoRain
11.7,754,766.7,47,6,5,16.1,16,0.6,NoRain
15.6,754.8,767.5,38,2,5,16.1,16,1.1,NoRain
10,757.8,770.7,68,2,3.3,10,16,4.4,NoRain
5,759.1,772,93,2,5,14.4,16,3.9,NoRain
7.8,761.3,774.3,73,2,5.6,13.9,16,3.3,NoRain
13.3,762.3,775.2,53,3,5.6,14.4,16,3.9,NoRain
9.4,764.5,777.4,74,0,4.4,9.4,16,5,NoRain
6.1,763.6,776.7,89,2,5.6,12.2,16,4.4,NoRain
7.8,751.3,763.9,79,3,6.7,15.6,16,4.4,NoRain
10.6,754,766.7,74,4,9.4,15.6,16,6.1,NoRain
15.6,755,767.7,53,3,9.4,15.6,16,6.1,NoRain
11.7,756.8,769.6,74,4,8.9,11.7,16,7.2,NoRain
9.4,753.8,766.6,86,5,9.4,13.3,16,7.2,NoRain
10,750.3,762.8,89,7,10,13.3,16,8.3,NoRain
6.1,738.7,751.3,60,4,5.6,14.4,16,-1.1,NoRain
7.8,738,750.4,50,8,4.4,13.3,16,-2.2,NoRain
13.3,738,750.5,49,8,4.4,14.4,16,2.8,NoRain
11.1,740.5,753.1,69,7,4.4,11.1,16,5.6,NoRain
6.1,742,754.6,89,3,6.1,12.8,16,4.4,NoRain
10,743.8,756.4,71,2,5.6,11.7,16,5,NoRain
11.7,742.7,755.3,59,2,5.6,12.8,16,3.9,NoRain
8.9,742.3,754.7,71,2,4.4,10,16,3.9,NoRain
5.6,740.8,753.4,82,3,5.6,13.9,16,2.8,NoRain
10,743.5,756.1,48,0,6.1,13.9,16,-0.6,NoRain
13.9,745.3,757.9,53,2,6.1,13.9,16,4.4,NoRain
10,747,759.7,59,2,5.6,10,16,2.2,NoRain
6.1,748,760.8,71,4,6.1,12.2,16,1.1,NoRain
8.3,749.8,762.6,54,4,5,11.1,16,-0.6,NoRain
11.1,750.7,763.6,66,4,5,12.2,16,5,NoRain
6.7,752.5,765.4,79,6,3.9,6.7,16,3.3,NoRain
5.6,749.8,762.7,76,4,4.4,5.6,16,1.7,NoRain
3.9,755.3,768.3,89,2,3.3,6.7,16,2.2,NoRain
6.1,755.5,768.4,82,6,6.1,10,16,3.3,NoRain
6.1,755,768,80,5,5.6,8.9,16,2.8,NoRain
8.9,753.5,766.3,71,8,5.6,10,16,3.9,NoRain
8.3,752.2,765.1,71,7,5.6,8.3,16,3.3,NoRain
7.2,752.8,765.7,71,7,3.9,8.3,16,2.2,NoRain
5.6,751.5,764.5,76,6,4.4,6.1,16,1.7,NoRain
5.6,746,758.7,79,5,5,8.9,16,2.2,NoRain
5.6,748.3,761,85,5,5,8.3,16,3.3,NoRain
7.2,740.2,752.9,71,0,5,7.8,16,2.2,NoRain
6.1,746.5,759.1,76,5,5,11.7,16,2.2,NoRain
7.2,748.8,761.5,83,3,6.7,10.6,16,4.4,NoRain
7.8,746.5,759.1,68,5,7.2,12.2,16,2.2,NoRain
12.2,751.8,764.5,55,5,7.2,12.8,16,3.3,NoRain
11.7,746.2,758.8,64,5,7.8,12.2,16,5,NoRain
10,745,757.8,71,9,8.9,12.2,16,5,NoRain
8.9,753.3,766.1,80,3,8.6,8.9,16,5.6,NoRain
4.4,745.8,758.6,40,6,0,5.6,16,-8.3,NoRain
0.6,748.3,761.1,49,4,0,3.3,16,-8.9,NoRain
0.6,744,757,58,7,-4.9,2.2,16,-6.7,NoRain
2.2,744.7,757.6,48,5,-5,3.3,16,-7.8,NoRain
-1.1,748,761.1,66,0,-4.4,0,16,-6.7,NoRain
-3.3,744.2,757.3,51,3,-6.1,-2.2,16,-12.2,NoRain
-2.2,745.8,758.9,35,6,-6.1,-1.7,16,-15.6,NoRain
-3.9,751.5,764.8,32,4,-5.6,-3.9,16,-18.3,NoRain
-5.6,755,768.2,36,5,-6.1,-0.6,16,-18.3,NoRain
-5.6,758.3,771.5,35,5,-5.6,-1.1,16,-18.9,NoRain
-1.1,759.5,772.7,30,6,-3.3,-0.6,16,-16.7,NoRain
-2.8,761.5,774.9,29,7,-4.4,-1.1,16,-18.3,NoRain
-3.3,760.8,774,38,7,-3.3,2.8,16,-15.6,NoRain
-1.1,759.5,772.6,39,5,-1.1,2.2,16,-13.3,NoRain
1.1,757.3,770.5,52,7,-1,2.8,16,-7.8,NoRain
1.1,756.8,770,59,6,-2.2,2.2,16,-6.1,NoRain
-1.1,755,768.1,75,3,-1.1,5,16,-5,NoRain
2.2,754,767.1,52,4,0,4.4,16,-6.7,NoRain
3.9,753,766,43,8,2.8,5,16,-7.8,NoRain
